  78691.00,      0.00,      1.00,      2.00,    308.00,  10972.00,   1150.00,    811.00,   8312.00,     97.00,  39512.00,      6.00,   8989.00
  73597.00,      0.00,      3.00,      4.00,     10.00,  10151.00,   1219.00,    871.00,    478.00,    309.00,  94128.00, 120142.00,   8874.00
  88730.00,      0.00,      2.00,      2.00,    293.00,  10252.00,   1381.00,   1040.00,   5619.00,    306.00, 245142.00,  60794.00,   9678.00
  73769.00,      0.00,      3.00,      4.00,    203.00,  10752.00,   1048.00,   1032.00,   8122.00,     59.00,  19433.00,     98.00,   8948.00
  74174.00,      1.00,      2.00,      2.00,    301.00,  11561.00,   1041.00,   1044.00,  14378.00,    325.00,  79131.00, 201663.00,   9467.00
  82309.00,      0.00,      3.00,      2.00,    239.00,  10699.00,   1009.00,   1073.00,   9322.00,     61.00,25587789.00,  20903.00,   9096.00
  76883.00,      0.00,      1.00,      1.00,    268.00,  10237.00,    946.00,    979.00,   5662.00,    274.00,  69522.00,   2900.00,   8930.00
  89182.00,      0.00,      1.00,      2.00,    290.00,  10629.00,   1387.00,   1008.00,   6374.00,    357.00, 143673.00, 122166.00,   9258.00
  80591.00,      0.00,      1.00,      1.00,    124.00,  10128.00,   1276.00,    958.00,   3765.00,    358.00,  18092.00, 133984.00,   9443.00
  74984.00,      0.00,      1.00,      1.00,    276.00,  10738.00,    758.00,   1058.00,   9066.00,    158.00, 173829.00,  91662.00,   9143.00
  87459.00,      0.00,      3.00,      1.00,     94.00,  11686.00,   1393.00,    978.00,  13312.00,    274.00,69997323.00,     21.00,   9521.00
  74359.00,      0.00,      3.00,      4.00,     84.00,  11213.00,    939.00,    851.00,  10799.00,     90.00, 209086.00,  72327.00,   9326.00
  70281.00,      0.00,      3.00,      2.00,    204.00,  10972.00,   1003.00,    871.00,  21114.00,    125.00, 180336.00,  11000.00,   8912.00
  81916.00,      0.00,      3.00,      4.00,    264.00,  11472.00,   1098.00,    838.00,  20883.00,    261.00,41004969.00,     33.00,   9545.00
  74714.00,      0.00,      3.00,      4.00,     86.00,  10506.00,   1168.00,   1011.00,   7750.00,    104.00,  61417.00,  49857.00,   8862.00
  80721.00,      1.00,      3.00,      2.00,    370.00,  11214.00,   1382.00,   1012.00,   5316.00,    129.00,27962006.00,     55.00,   9754.00
  72813.00,      0.00,      3.00,      2.00,    289.00,  11693.00,   1008.00,    869.00,   9190.00,    202.00, 126534.00,  71506.00,   9101.00
  71329.00,      0.00,      1.00,      4.00,     48.00,  10169.00,    859.00,    792.00,  12837.00,    219.00, 222580.00,  13360.00,   9432.00
  82980.00,      1.00,      2.00,      3.00,    115.00,  10964.00,   1093.00,    827.00,  13625.00,    320.00,58730693.00,     98.00,   9768.00
  76638.00,      0.00,      3.00,      4.00,     69.00,  10955.00,    889.00,   1078.00,   5870.00,    108.00,  17302.00,    220.00,   8867.00
  83951.00,      1.00,      2.00,      4.00,    173.00,  10150.00,    915.00,   1031.00,   7583.00,    307.00,97929628.00,     45.00,   9601.00
  77597.00,      0.00,      1.00,      4.00,     69.00,  10643.00,   1043.00,   1077.00,   3152.00,     72.00, 123080.00,   3222.00,   8908.00
  73317.00,      0.00,      1.00,      1.00,     91.00,  11662.00,   1458.00,   1008.00,   1353.00,    336.00,  78858.00, 124612.00,   8656.00
  82603.00,      0.00,      3.00,      2.00,    229.00,  10829.00,   1266.00,   1005.00,   5017.00,    303.00,90092227.00,     59.00,   9353.00
  79575.00,      1.00,      2.00,      4.00,    177.00,  11849.00,    754.00,    835.00,   6338.00,    362.00,63445331.00,     97.00,   9995.00
  82986.00,      0.00,      1.00,      1.00,    148.00,  10800.00,   1117.00,   1040.00,   8831.00,    310.00, 173851.00,  55431.00,   9097.00
  81289.00,      0.00,      1.00,      2.00,    213.00,  10328.00,   1065.00,   1058.00,   5297.00,    359.00,  81640.00,  42515.00,   8931.00
  77932.00,      0.00,      2.00,      3.00,    265.00,  11676.00,   1442.00,    899.00,   1595.00,    307.00,15926288.00,  47664.00,   9332.00
  85170.00,      0.00,      3.00,      4.00,     25.00,  10121.00,   1448.00,   1029.00,   3607.00,    297.00,30749841.00,     97.00,   8726.00
  79414.00,      0.00,      1.00,      1.00,    272.00,  10389.00,   1194.00,   1038.00,   9046.00,    228.00,  16605.00, 246795.00,   8786.00
  79176.00,      0.00,      1.00,      1.00,     11.00,  11157.00,   1089.00,    812.00,  11359.00,    187.00,80909291.00,     59.00,   9374.00
  77825.00,      0.00,      1.00,      2.00,      9.00,  10240.00,   1174.00,    796.00,   4049.00,    354.00,85436311.00,  33754.00,   8990.00
  77756.00,      0.00,      1.00,      2.00,    288.00,  10673.00,    826.00,   1068.00,   4922.00,    126.00, 181580.00, 196403.00,   9142.00
  80207.00,      0.00,      1.00,      4.00,     83.00,  10182.00,   1090.00,    824.00,   2324.00,    283.00,62981866.00,     19.00,   9221.00
  78554.00,      0.00,      3.00,      4.00,    106.00,  11008.00,   1073.00,   1034.00,   5124.00,    311.00,73719692.00,     23.00,   8921.00
  76590.00,      1.00,      2.00,      4.00,    109.00,  11504.00,    795.00,   1041.00,   4922.00,    298.00,81419774.00,     74.00,   8949.00
  83224.00,      1.00,      2.00,      3.00,      5.00,  11805.00,   1413.00,   1096.00,  12919.00,    368.00,28127029.00,  74020.00,   9286.00
  73518.00,      0.00,      1.00,      2.00,    261.00,  11256.00,    936.00,   1021.00,   4182.00,    313.00, 145714.00,  50648.00,   9133.00
  75517.00,      0.00,      1.00,      1.00,    281.00,  10728.00,   1161.00,   1078.00,   1028.00,    146.00,50926080.00,     54.00,   8987.00
  62539.00,      0.00,      1.00,      2.00,    254.00,  11437.00,    935.00,    817.00,   1203.00,     67.00,65329207.00, 134640.00,   9107.00
  74887.00,      0.00,      2.00,      4.00,    339.00,  11264.00,   1187.00,   1002.00,   8463.00,    301.00,  27360.00, 252415.00,   9812.00
  76416.00,      0.00,      1.00,      2.00,     46.00,  11103.00,    830.00,   1006.00,   2279.00,    362.00, 112360.00,  57083.00,   8853.00
  83639.00,      0.00,      1.00,      2.00,    170.00,  10712.00,    930.00,   1061.00,   6515.00,    332.00, 142189.00,  45445.00,   9841.00
  72086.00,      0.00,      1.00,      1.00,    325.00,  11140.00,   1318.00,    785.00,   7666.00,     61.00, 176391.00, 176340.00,   8845.00
  80570.00,      0.00,      3.00,      4.00,    130.00,  10447.00,   1036.00,    990.00,   7180.00,    296.00,29069234.00,     14.00,   9314.00
  77991.00,      1.00,      2.00,      4.00,    368.00,  10966.00,    788.00,    811.00,  19765.00,    368.00,15334754.00,     95.00,   9317.00
  80416.00,      1.00,      2.00,      3.00,     46.00,  11399.00,   1165.00,   1013.00,  12924.00,    312.00,41931158.00,     27.00,   9146.00
  79636.00,      1.00,      2.00,      4.00,    148.00,  11287.00,   1089.00,    812.00,   7053.00,    366.00,64262429.00,     77.00,   9625.00
  81193.00,      0.00,      3.00,      2.00,    162.00,  11145.00,   1288.00,   1023.00,   8435.00,    166.00, 182763.00,  68391.00,   8906.00
  76267.00,      1.00,      3.00,      4.00,    244.00,  10452.00,    931.00,   1001.00,   3255.00,     82.00,  58273.00,     60.00,   9422.00
  76650.00,      0.00,      3.00,      4.00,     84.00,  10031.00,   1171.00,   1071.00,   5847.00,    132.00,12858356.00,     48.00,   9190.00
  85324.00,      0.00,      3.00,      1.00,     93.00,  11683.00,    810.00,   1001.00,   5129.00,    323.00,  12823.00,    974.00,   9606.00
  80890.00,      0.00,      1.00,      1.00,    263.00,  10004.00,   1296.00,   1011.00,   2553.00,    155.00,57003196.00,      6.00,   9598.00
  85135.00,      0.00,      1.00,      2.00,     94.00,  11207.00,    980.00,   1037.00,   1996.00,    315.00, 141171.00, 173551.00,   9346.00
  77468.00,      0.00,      3.00,      2.00,    145.00,  10205.00,   1132.00,   1003.00,    714.00,    141.00,  53117.00, 182734.00,   8918.00
  76003.00,      0.00,      3.00,      4.00,      4.00,  10350.00,   1104.00,    810.00,   1719.00,    312.00,62879612.00,     54.00,   8564.00
  82519.00,      1.00,      2.00,      4.00,     25.00,  10924.00,   1218.00,   1068.00,  18028.00,    334.00,76746098.00,  53183.00,   8991.00
  71672.00,      0.00,      3.00,      4.00,     98.00,  11201.00,   1136.00,   1061.00,   2591.00,    104.00,  92919.00, 108564.00,   8653.00
  89935.00,      0.00,      2.00,      4.00,     66.00,  10723.00,   1419.00,   1054.00,   9953.00,    335.00,  70879.00,  74772.00,   9884.00
  82715.00,      0.00,      3.00,      4.00,    210.00,  10080.00,   1405.00,    777.00,   2489.00,    320.00,33196797.00,     95.00,   9506.00
  78359.00,      0.00,      1.00,      1.00,    242.00,  11417.00,   1363.00,    837.00,   4449.00,    100.00, 227359.00, 107586.00,   9422.00
  75313.00,      0.00,      3.00,      2.00,     23.00,  11918.00,   1025.00,   1026.00,  10112.00,     85.00,62331223.00, 153474.00,   9422.00
  81722.00,      0.00,      3.00,      2.00,     73.00,  11829.00,   1405.00,   1025.00,   7316.00,    309.00,5429148.00,     20.00,   9376.00
  83221.00,      0.00,      3.00,      4.00,    277.00,  11000.00,   1164.00,    981.00,   3973.00,    229.00,78810704.00,     80.00,   8906.00
  81094.00,      1.00,      2.00,      3.00,    104.00,  11156.00,   1254.00,   1048.00,  13284.00,    318.00,38012170.00,  64427.00,   9500.00
  83998.00,      1.00,      2.00,      3.00,    192.00,  12130.00,   1293.00,   1045.00,  12890.00,    168.00,51672261.00, 151898.00,   9749.00
  79354.00,      0.00,      3.00,      4.00,     23.00,  11764.00,   1084.00,   1074.00,   7369.00,    353.00,1362288.00,     91.00,   8752.00
  78362.00,      0.00,      3.00,      4.00,     66.00,  11078.00,   1471.00,    877.00,   1454.00,     48.00, 133621.00, 176330.00,   9564.00
  82667.00,      1.00,      2.00,      3.00,    129.00,  10970.00,    853.00,    773.00,  14618.00,    296.00,78468185.00,     56.00,   9991.00
  70034.00,      0.00,      1.00,      1.00,    305.00,  10579.00,   1309.00,    748.00,   1638.00,     59.00,  48798.00,  27159.00,   8810.00
  75361.00,      0.00,      1.00,      4.00,    114.00,  10937.00,    840.00,   1069.00,   4756.00,    248.00,  47834.00,  55830.00,   9351.00
  85051.00,      1.00,      2.00,      3.00,    156.00,  11021.00,   1205.00,   1097.00,   2651.00,    306.00,18170317.00,     78.00,   9826.00
  76865.00,      0.00,      3.00,      2.00,    291.00,  11981.00,    878.00,   1022.00,    353.00,     80.00, 131842.00,  50897.00,   9435.00
  80938.00,      0.00,      3.00,      2.00,     19.00,  10155.00,    975.00,   1059.00,   6498.00,    103.00,96045171.00,     55.00,   9681.00
  84038.00,      0.00,      1.00,      2.00,    285.00,  10911.00,   1493.00,   1001.00,   7320.00,    282.00,5246931.00,     72.00,   9569.00
  78306.00,      0.00,      1.00,      2.00,    215.00,  10473.00,   1075.00,    808.00,  20889.00,     81.00,  47519.00,  58121.00,   9416.00
  78616.00,      0.00,      3.00,      4.00,    330.00,  10515.00,   1070.00,    885.00,   4516.00,    149.00,29721115.00,  11177.00,   9805.00
  78218.00,      1.00,      2.00,      3.00,    382.00,  11188.00,    938.00,    761.00,    413.00,    318.00,50807266.00,     99.00,   9944.00
  71975.00,      0.00,      3.00,      3.00,    340.00,  10763.00,   1060.00,   1015.00,   6933.00,     89.00, 154752.00, 135647.00,   8827.00
  77386.00,      0.00,      3.00,      1.00,      9.00,  11106.00,    794.00,   1026.00,    450.00,    273.00,  67309.00,  76041.00,   9044.00
  79026.00,      1.00,      2.00,      4.00,    155.00,  11868.00,   1393.00,   1066.00,   7961.00,    367.00,30360460.00, 152421.00,   9180.00
  77125.00,      0.00,      3.00,      1.00,     67.00,  10733.00,   1301.00,   1063.00,   3430.00,    299.00,37443621.00,  98210.00,   8908.00
  75937.00,      0.00,      1.00,      1.00,    289.00,  11334.00,   1169.00,   1050.00,   6776.00,     75.00,69099749.00,     33.00,   9159.00
  77446.00,      0.00,      3.00,      2.00,    108.00,  10500.00,   1074.00,    768.00,   2522.00,    107.00,85223908.00,     60.00,   9138.00
  87114.00,      0.00,      1.00,      2.00,     97.00,  11375.00,   1389.00,   1038.00,   9403.00,    308.00,45951748.00,      7.00,   9379.00
  80380.00,      0.00,      2.00,      4.00,     15.00,  11853.00,    903.00,   1011.00,   1269.00,    123.00,59721365.00,  27909.00,   9448.00
  76060.00,      1.00,      2.00,      3.00,    436.00,  10475.00,   1135.00,    806.00,   5392.00,    348.00,90854581.00,      7.00,   9292.00
  76483.00,      1.00,      2.00,      3.00,     81.00,  10719.00,    674.00,   1022.00,   9886.00,    286.00,65358627.00,  14874.00,   9695.00
  74304.00,      1.00,      2.00,      3.00,     57.00,  12154.00,   1107.00,   1088.00,   1730.00,    220.00,  33156.00, 161754.00,   9772.00
  80178.00,      0.00,      3.00,      4.00,    181.00,  10446.00,   1221.00,    938.00,   5243.00,    330.00, 215910.00,  23848.00,   9522.00
  73516.00,      0.00,      2.00,      3.00,     29.00,  10591.00,   1026.00,    798.00,    546.00,    345.00,68459874.00, 147151.00,   9747.00
  75111.00,      0.00,      3.00,      4.00,     58.00,  11557.00,   1245.00,    835.00,   3337.00,     55.00, 230408.00, 106550.00,   9051.00
  78430.00,      0.00,      2.00,      2.00,    317.00,  10994.00,   1243.00,   1045.00,    950.00,    314.00,  11856.00, 201379.00,   9587.00
  75676.00,      0.00,      1.00,      4.00,     17.00,  11849.00,   1302.00,    810.00,   9174.00,    176.00,76277354.00,     83.00,   9262.00
  70678.00,      0.00,      3.00,      4.00,    343.00,  10535.00,   1198.00,    754.00,   4256.00,     66.00,  29567.00,  83572.00,   9621.00
  75179.00,      0.00,      1.00,      4.00,     23.00,  10404.00,    943.00,   1079.00,   7600.00,    308.00,  24830.00,  13859.00,   9099.00
  77116.00,      0.00,      3.00,      2.00,     60.00,  10141.00,    757.00,    807.00,  20770.00,    193.00,66762561.00,     48.00,   9692.00
  77350.00,      0.00,      3.00,      4.00,    343.00,  11198.00,   1260.00,   1050.00,   1974.00,     62.00, 145330.00,  30901.00,   9141.00
  76901.00,      0.00,      1.00,      4.00,     42.00,  10715.00,   1057.00,    812.00,  14414.00,    120.00, 192397.00,  97762.00,   9531.00
  83497.00,      0.00,      1.00,      2.00,     58.00,  10200.00,   1469.00,   1034.00,   5150.00,    190.00, 172130.00,    776.00,   8536.00
  78358.00,      0.00,      1.00,      1.00,    253.00,  10096.00,   1007.00,    886.00,   4984.00,    204.00,  20738.00,  12938.00,   9399.00
  89636.00,      1.00,      2.00,      2.00,    156.00,  10931.00,   1195.00,   1022.00,  14004.00,    354.00,63469307.00,     53.00,   9885.00
  75291.00,      0.00,      1.00,      2.00,    290.00,  10106.00,   1203.00,   1038.00,   6407.00,     39.00,  92611.00, 102364.00,   8315.00
  77690.00,      0.00,      3.00,      4.00,     70.00,  11044.00,   1017.00,    914.00,   5843.00,    118.00, 170466.00,  81346.00,   9581.00
  74612.00,      0.00,      1.00,      1.00,    229.00,  10788.00,    934.00,    890.00,  23546.00,    112.00, 184530.00,   5474.00,   9323.00
  69140.00,      0.00,      1.00,      2.00,    312.00,  10897.00,   1137.00,   1065.00,   3978.00,    232.00, 168292.00, 177434.00,   8541.00
  81034.00,      1.00,      2.00,      3.00,    357.00,  10348.00,    731.00,    899.00,   6417.00,    344.00, 669794.00,     95.00,   9309.00
  91051.00,      0.00,      3.00,      1.00,     75.00,  10268.00,   1430.00,   1013.00,   3593.00,    361.00,6459274.00,     81.00,   9778.00
  88017.00,      1.00,      2.00,      3.00,    113.00,  11849.00,   1392.00,   1065.00,   1918.00,    370.00,89036703.00,  97103.00,   9890.00
  84282.00,      1.00,      2.00,      3.00,    136.00,  10788.00,   1372.00,   1069.00,  14646.00,    311.00,91314986.00,  59917.00,   9815.00
  76501.00,      1.00,      2.00,      3.00,    195.00,  12117.00,    990.00,   1000.00,   8579.00,    237.00,  34056.00, 136804.00,   9632.00
  74919.00,      0.00,      2.00,      3.00,     15.00,  10176.00,   1157.00,   1020.00,    212.00,    349.00,  28205.00, 186357.00,   9380.00
  69815.00,      0.00,      3.00,      4.00,    285.00,  11389.00,    774.00,    926.00,   4895.00,     66.00,  38039.00, 111100.00,   9072.00
  78621.00,      0.00,      3.00,      2.00,     40.00,  11580.00,   1206.00,   1056.00,   7484.00,    249.00,70994519.00,   5380.00,   9283.00
  73677.00,      0.00,      3.00,      4.00,    264.00,  10114.00,   1276.00,    807.00,   3345.00,     72.00, 248811.00,  15244.00,   8675.00
  79178.00,      0.00,      1.00,      2.00,     46.00,  11876.00,   1004.00,   1024.00,   4236.00,    323.00,73062584.00,     22.00,   9161.00
  78384.00,      0.00,      3.00,      2.00,    296.00,  11126.00,   1058.00,   1029.00,   1955.00,    326.00,96465891.00,     42.00,   9309.00
  83557.00,      1.00,      2.00,      3.00,     44.00,  10819.00,   1055.00,    794.00,   2237.00,    295.00,86959602.00,     50.00,   9817.00
  66149.00,      0.00,      1.00,      1.00,     37.00,  10736.00,    782.00,   1015.00,   4526.00,     92.00,  37756.00, 184316.00,   8674.00
  80186.00,      0.00,      3.00,      4.00,     78.00,  11836.00,   1354.00,   1035.00,   4168.00,    166.00,48335748.00,  81369.00,   9262.00
  69797.00,      0.00,      3.00,      1.00,    292.00,  10434.00,   1110.00,    837.00,   4483.00,     72.00,  67602.00, 111997.00,   9002.00
  78822.00,      0.00,      2.00,      3.00,    302.00,  10634.00,   1223.00,   1068.00,   7017.00,    308.00,  44212.00, 243892.00,   9033.00
  77650.00,      0.00,      1.00,      2.00,     40.00,  10866.00,    936.00,   1014.00,   5988.00,    170.00, 130729.00,      4.00,   8761.00
  83709.00,      0.00,      3.00,      4.00,     80.00,  11066.00,   1353.00,   1075.00,   8944.00,    334.00,11521460.00,   4364.00,   9291.00
  68639.00,      0.00,      1.00,      2.00,     94.00,  10207.00,   1089.00,   1057.00,   5789.00,    367.00,  52175.00, 196975.00,   8694.00
  86017.00,      1.00,      2.00,      3.00,    157.00,  11659.00,   1169.00,   1073.00,   5271.00,    370.00,53885448.00,     75.00,   9081.00
  83553.00,      1.00,      2.00,      3.00,    313.00,  12107.00,   1117.00,    819.00,  15558.00,    333.00,77930937.00,     28.00,   9655.00
  74938.00,      0.00,      1.00,      2.00,     55.00,  11988.00,   1032.00,    975.00,  17223.00,    367.00, 220691.00, 139764.00,   8971.00
  77602.00,      1.00,      2.00,      3.00,    160.00,  11522.00,    937.00,   1075.00,   6870.00,    114.00,6177406.00, 111764.00,   9059.00
  80226.00,      1.00,      3.00,      3.00,    194.00,  11331.00,    800.00,   1006.00,  16015.00,    295.00,78511893.00,     89.00,   9699.00
  75650.00,      1.00,      3.00,      2.00,     61.00,  11848.00,   1054.00,   1067.00,   8095.00,    129.00, 212225.00, 157958.00,   8999.00
  74780.00,      0.00,      1.00,      1.00,    193.00,  11521.00,    902.00,    847.00,   5308.00,    107.00, 100006.00,      9.00,   9680.00
  79824.00,      0.00,      2.00,      2.00,    330.00,  10256.00,   1082.00,   1008.00,   5194.00,    321.00, 170682.00, 102778.00,   9139.00
  75939.00,      0.00,      1.00,      2.00,    261.00,  10420.00,   1153.00,    781.00,  12963.00,    186.00,51648154.00,     70.00,   9551.00
  77421.00,      0.00,      3.00,      4.00,    342.00,   9986.00,   1289.00,    808.00,  16921.00,     93.00,  48860.00,  12087.00,   9310.00
  77216.00,      0.00,      1.00,      4.00,     14.00,  11339.00,    949.00,    748.00,   4325.00,    155.00, 190693.00,  14130.00,   9176.00
  73722.00,      0.00,      3.00,      4.00,     59.00,  11416.00,    908.00,    781.00,  15787.00,    320.00,  22855.00,  57527.00,   8914.00
  89765.00,      0.00,      2.00,      3.00,     33.00,  10567.00,   1374.00,   1009.00,   6149.00,    178.00,46156118.00,     44.00,   9736.00
  79642.00,      0.00,      3.00,      1.00,      7.00,  11595.00,   1219.00,   1074.00,  11353.00,    138.00,48735562.00,     68.00,   9288.00
  79358.00,      0.00,      3.00,      1.00,     99.00,  11781.00,   1098.00,   1027.00,   2634.00,    324.00,  14837.00,  41657.00,   9025.00
  83988.00,      0.00,      1.00,      1.00,    322.00,  10049.00,   1131.00,   1013.00,   1656.00,     84.00, 253584.00,  11273.00,   9779.00
  84597.00,      0.00,      3.00,      2.00,     26.00,  11152.00,   1036.00,    957.00,  14308.00,    335.00, 122632.00,  84199.00,   9640.00
  75696.00,      0.00,      1.00,      2.00,    253.00,  10074.00,   1175.00,   1000.00,   9973.00,    327.00,  14327.00,   3692.00,   8645.00
  86010.00,      1.00,      3.00,      2.00,    159.00,  11788.00,   1030.00,   1101.00,  11904.00,    304.00,  61936.00,  60277.00,   9567.00
  75146.00,      0.00,      1.00,      2.00,    219.00,  11034.00,   1403.00,   1042.00,   4624.00,     65.00, 228878.00,  63690.00,   8878.00
  87098.00,      1.00,      2.00,      3.00,    262.00,  12055.00,   1322.00,   1023.00,  12769.00,    104.00,  42286.00,     15.00,   9262.00
  79709.00,      1.00,      2.00,      3.00,    382.00,  10636.00,    933.00,    798.00,   2365.00,    303.00,20541233.00,     91.00,   9494.00
  75895.00,      0.00,      3.00,      1.00,     98.00,  10961.00,   1137.00,   1032.00,   1814.00,    189.00,89184961.00,     27.00,   9089.00
  81212.00,      0.00,      1.00,      1.00,     97.00,  11720.00,   1281.00,   1034.00,   4102.00,    101.00, 159382.00, 150623.00,   9528.00
  87229.00,      0.00,      3.00,      3.00,    218.00,  11205.00,   1108.00,   1070.00,   9499.00,    293.00,7975743.00,     27.00,   9714.00
  78426.00,      0.00,      1.00,      2.00,    303.00,  11210.00,   1007.00,   1067.00,   1614.00,    183.00, 205717.00,  10139.00,   9810.00
  83148.00,      0.00,      3.00,      1.00,     45.00,  11469.00,   1098.00,   1061.00,   8166.00,    356.00,11250897.00,     88.00,   8790.00
  76294.00,      0.00,      1.00,      2.00,    253.00,  10086.00,   1126.00,   1009.00,    393.00,     51.00, 117093.00, 125147.00,   9514.00
  85087.00,      1.00,      2.00,      3.00,     64.00,  12000.00,   1040.00,   1062.00,  11649.00,    323.00,  66518.00,      7.00,   9981.00
  72737.00,      0.00,      1.00,      1.00,    322.00,  10325.00,   1052.00,    842.00,  12156.00,     56.00,  17243.00,  43773.00,   9284.00
  78394.00,      0.00,      3.00,      1.00,     79.00,  11797.00,   1076.00,   1072.00,    517.00,    145.00,  96413.00,  74252.00,   8701.00
  80819.00,      1.00,      2.00,      4.00,    300.00,  10512.00,    914.00,    786.00,   3266.00,    325.00,60987930.00,     68.00,   9611.00
  84224.00,      0.00,      2.00,      2.00,     84.00,  10486.00,   1029.00,   1040.00,   1836.00,    376.00, 129168.00, 185505.00,   9254.00
  79108.00,      1.00,      2.00,      4.00,    259.00,  11201.00,   1230.00,   1085.00,   9947.00,    316.00,  32539.00, 135797.00,   9025.00
  80938.00,      1.00,      2.00,      3.00,     18.00,  11064.00,   1173.00,   1007.00,  14719.00,    316.00,95689002.00,     65.00,   9607.00
  73999.00,      0.00,      3.00,      4.00,    261.00,  10453.00,   1163.00,    823.00,   6104.00,    112.00,  15850.00,  36431.00,   8888.00
  67914.00,      0.00,      1.00,      2.00,    340.00,  11795.00,   1025.00,    822.00,   3505.00,    283.00, 117373.00, 250618.00,   9082.00
  90438.00,      0.00,      3.00,      4.00,     66.00,  11758.00,   1278.00,   1066.00,   2264.00,    316.00,  34334.00,  16599.00,   9592.00
  76721.00,      0.00,      1.00,      1.00,    260.00,   9913.00,   1124.00,   1076.00,   9140.00,     90.00,53421724.00,  18889.00,   8925.00
  83127.00,      1.00,      2.00,      4.00,    204.00,  10496.00,    995.00,   1152.00,  10811.00,    319.00, 118049.00,  90679.00,   9978.00
  80335.00,      1.00,      2.00,      4.00,    198.00,  10839.00,   1011.00,   1132.00,   2627.00,    336.00,97456389.00,     65.00,   9468.00
  80521.00,      0.00,      3.00,      1.00,     65.00,  10539.00,   1206.00,   1049.00,   2004.00,    198.00,60808571.00,     39.00,   9894.00
  88417.00,      0.00,      3.00,      2.00,     41.00,  11669.00,   1395.00,    867.00,   7579.00,    339.00, 117026.00,  16020.00,   9884.00
  68203.00,      0.00,      1.00,      2.00,    339.00,  11169.00,    868.00,   1017.00,   7610.00,     95.00, 119927.00,  86894.00,   9113.00
  75813.00,      0.00,      3.00,      3.00,     72.00,  11495.00,    965.00,   1008.00,   6222.00,     84.00,  55706.00, 230040.00,   9483.00
  78178.00,      0.00,      3.00,      2.00,      1.00,  10953.00,    964.00,   1036.00,   9038.00,    327.00, 133079.00,  24649.00,   9686.00
  80367.00,      0.00,      3.00,      4.00,    178.00,  10444.00,   1347.00,    780.00,   1604.00,    152.00, 141195.00,  16419.00,   9001.00
  76695.00,      1.00,      3.00,      2.00,     11.00,  10393.00,    932.00,    877.00,   5821.00,     94.00,89886078.00,     85.00,   9271.00
  80155.00,      0.00,      3.00,      3.00,    281.00,  11669.00,   1237.00,   1016.00,  10666.00,     96.00, 219200.00, 164738.00,   9720.00
  70512.00,      0.00,      1.00,      1.00,     41.00,  10312.00,   1486.00,    761.00,   5245.00,    115.00,27391802.00,   6147.00,   8256.00
  79659.00,      1.00,      2.00,      3.00,    377.00,  11350.00,    782.00,    839.00,   1027.00,    366.00,19380793.00,     19.00,   9669.00
  71119.00,      1.00,      2.00,      4.00,    381.00,  10916.00,    670.00,    787.00,   9809.00,    257.00,61361279.00,     61.00,   9585.00
  85009.00,      0.00,      3.00,      4.00,     55.00,  10322.00,   1146.00,   1064.00,   6992.00,    116.00,24034778.00,  38061.00,   9791.00
  74918.00,      0.00,      3.00,      2.00,     20.00,  11374.00,   1200.00,   1013.00,   9894.00,    360.00, 176964.00, 184583.00,   9012.00
  85643.00,      1.00,      2.00,      3.00,    151.00,  10621.00,   1191.00,    988.00,  14818.00,    303.00,  93542.00,  16380.00,   9374.00
  89041.00,      0.00,      1.00,      1.00,     47.00,  11702.00,   1377.00,   1046.00,   3918.00,    106.00,96069730.00,      5.00,   9757.00
  79454.00,      0.00,      3.00,      4.00,    321.00,  10376.00,   1247.00,    754.00,   6843.00,    222.00,  38371.00,  87603.00,   9531.00
  84570.00,      0.00,      1.00,      4.00,    343.00,  10580.00,   1207.00,   1075.00,   8238.00,    100.00,  33563.00,  21384.00,   9987.00
  75816.00,      0.00,      3.00,      2.00,    237.00,  10346.00,   1063.00,    909.00,    704.00,     82.00,  61649.00,   5128.00,   8891.00
  82144.00,      0.00,      3.00,      4.00,    250.00,  10424.00,   1197.00,   1012.00,   7607.00,    220.00,40717215.00,   1302.00,   9303.00
  85974.00,      1.00,      2.00,      3.00,     56.00,  10441.00,   1063.00,   1069.00,  10702.00,    330.00,27308098.00,   1238.00,   9741.00
  75592.00,      0.00,      1.00,      1.00,    203.00,  11347.00,   1377.00,   1030.00,   7662.00,    128.00,  23055.00,  33878.00,   9027.00
  87365.00,      0.00,      3.00,      4.00,    246.00,  11210.00,   1466.00,   1013.00,   9963.00,     59.00,96042971.00,   6561.00,   9292.00
  71031.00,      0.00,      1.00,      1.00,     28.00,  11589.00,    888.00,    979.00,    825.00,    133.00, 149838.00, 175753.00,   9051.00
  75927.00,      0.00,      1.00,      2.00,     56.00,  10212.00,    861.00,    805.00,   3562.00,     86.00, 217381.00,  88931.00,   9287.00
  82374.00,      0.00,      3.00,      4.00,     95.00,  11776.00,   1042.00,   1015.00,   3401.00,    308.00,  33036.00,  20361.00,   9362.00
  86036.00,      1.00,      2.00,      3.00,     91.00,  12033.00,   1327.00,   1036.00,  16921.00,    338.00,59305687.00,     58.00,   9582.00
  77627.00,      0.00,      1.00,      2.00,     56.00,  11932.00,   1086.00,   1036.00,   6893.00,    106.00, 186055.00,  44972.00,   8815.00
  82920.00,      0.00,      3.00,      1.00,    296.00,  10390.00,   1210.00,   1023.00,    811.00,     88.00, 130046.00,  21877.00,   9476.00
